safra;dia;folha;nitro;lado;poda;bloco;sever
1;63;294;0;2;1;II;0.8
1;70;294;0;2;1;II;1.8
1;77;294;0;2;1;II;NA
1;84;294;0;2;1;II;NA
1;0;295;0;2;1;II;0
1;14;295;0;2;1;II;0.4
1;21;295;0;2;1;II;NA
1;28;295;0;2;1;II;NA
1;35;295;0;2;1;II;NA
1;42;295;0;2;1;II;NA
1;49;295;0;2;1;II;NA
1;56;295;0;2;1;II;0.28
1;63;295;0;2;1;II;0.3
1;70;295;0;2;1;II;0.5
1;77;295;0;2;1;II;0.5
1;84;295;0;2;1;II;0.4
1;0;296;0;2;1;II;0
1;14;296;0;2;1;II;0
1;21;296;0;2;1;II;0
1;28;296;0;2;1;II;0
1;35;296;0;2;1;II;0
1;42;296;0;2;1;II;0.18
1;49;296;0;2;1;II;0.1
1;56;296;0;2;1;II;0.4
1;63;296;0;2;1;II;0.4
1;70;296;0;2;1;II;0.8
1;77;296;0;2;1;II;NA
1;84;296;0;2;1;II;NA
1;0;297;0;2;1;II;0
1;14;297;0;2;1;II;0
1;21;297;0;2;1;II;0
1;28;297;0;2;1;II;0
1;35;297;0;2;1;II;0.05
1;42;297;0;2;1;II;0.06
1;49;297;0;2;1;II;0.07
1;56;297;0;2;1;II;0.3
1;63;297;0;2;1;II;0.3
1;70;297;0;2;1;II;NA
1;77;297;0;2;1;II;NA
1;84;297;0;2;1;II;NA
1;0;298;0;2;1;II;0
1;14;298;0;2;1;II;0
1;21;298;0;2;1;II;0
1;28;298;0;2;1;II;0
1;35;298;0;2;1;II;0
1;42;298;0;2;1;II;0.1
1;49;298;0;2;1;II;0.18
1;56;298;0;2;1;II;0.28
1;63;298;0;2;1;II;0.2
1;70;298;0;2;1;II;0.6
1;77;298;0;2;1;II;0.8
1;84;298;0;2;1;II;0.8
1;0;299;0;2;1;II;0
1;14;299;0;2;1;II;0
1;21;299;0;2;1;II;0
1;28;299;0;2;1;II;0
1;35;299;0;2;1;II;0
1;42;299;0;2;1;II;0.05
1;49;299;0;2;1;II;0.19
1;56;299;0;2;1;II;0.5
1;63;299;0;2;1;II;1.8
1;70;299;0;2;1;II;2.5
1;77;299;0;2;1;II;2.6
1;84;299;0;2;1;II;1.3
1;0;300;0;2;1;II;0
1;14;300;0;2;1;II;0
1;21;300;0;2;1;II;0
1;28;300;0;2;1;II;0
1;35;300;0;2;1;II;0
1;42;300;0;2;1;II;0
1;49;300;0;2;1;II;0
1;56;300;0;2;1;II;0.1
1;63;300;0;2;1;II;0.1
1;70;300;0;2;1;II;0.4
1;77;300;0;2;1;II;0.8
1;84;300;0;2;1;II;NA
1;0;301;0;1;2;II;0
1;14;301;0;1;2;II;0
1;21;301;0;1;2;II;0.05
1;28;301;0;1;2;II;0.05
1;35;301;0;1;2;II;0.9
1;42;301;0;1;2;II;NA
1;49;301;0;1;2;II;NA
1;56;301;0;1;2;II;NA
1;63;301;0;1;2;II;NA
1;70;301;0;1;2;II;NA
1;77;301;0;1;2;II;NA
1;84;301;0;1;2;II;NA
1;0;302;0;1;2;II;0
1;14;302;0;1;2;II;0
1;21;302;0;1;2;II;0
1;28;302;0;1;2;II;0
1;35;302;0;1;2;II;0
1;42;302;0;1;2;II;0.2
1;49;302;0;1;2;II;NA
1;56;302;0;1;2;II;NA
1;63;302;0;1;2;II;NA
1;70;302;0;1;2;II;NA
1;77;302;0;1;2;II;NA
1;84;302;0;1;2;II;NA
1;0;303;0;1;2;II;0
1;14;303;0;1;2;II;0.09
1;21;303;0;1;2;II;0.12
1;28;303;0;1;2;II;0.2
1;35;303;0;1;2;II;0.7
1;42;303;0;1;2;II;NA
1;49;303;0;1;2;II;NA
1;56;303;0;1;2;II;NA
1;63;303;0;1;2;II;NA
1;70;303;0;1;2;II;NA
1;77;303;0;1;2;II;NA
1;84;303;0;1;2;II;NA
1;0;304;0;1;2;II;0
1;14;304;0;1;2;II;0
1;21;304;0;1;2;II;0
1;28;304;0;1;2;II;0
1;35;304;0;1;2;II;0.03
1;42;304;0;1;2;II;0.15
1;49;304;0;1;2;II;0.28
1;56;304;0;1;2;II;2
1;63;304;0;1;2;II;NA
1;70;304;0;1;2;II;NA
1;77;304;0;1;2;II;NA
1;84;304;0;1;2;II;NA
1;0;305;0;1;2;II;0
1;14;305;0;1;2;II;0
1;21;305;0;1;2;II;0
1;28;305;0;1;2;II;0
1;35;305;0;1;2;II;0.25
1;42;305;0;1;2;II;NA
1;49;305;0;1;2;II;NA
1;56;305;0;1;2;II;NA
1;63;305;0;1;2;II;NA
1;70;305;0;1;2;II;NA
1;77;305;0;1;2;II;NA
1;84;305;0;1;2;II;NA
1;0;306;0;1;2;II;0
1;14;306;0;1;2;II;0
1;21;306;0;1;2;II;0
1;28;306;0;1;2;II;0
1;35;306;0;1;2;II;0.5
1;42;306;0;1;2;II;0.28
1;49;306;0;1;2;II;0.2
1;56;306;0;1;2;II;1
1;63;306;0;1;2;II;1.7
1;70;306;0;1;2;II;4
1;77;306;0;1;2;II;NA
1;84;306;0;1;2;II;NA
1;0;307;0;1;2;II;0
1;14;307;0;1;2;II;0
1;21;307;0;1;2;II;0
1;28;307;0;1;2;II;0
1;35;307;0;1;2;II;0.3
1;42;307;0;1;2;II;0.3
1;49;307;0;1;2;II;0.3
1;56;307;0;1;2;II;1
1;63;307;0;1;2;II;0.9
1;70;307;0;1;2;II;2.9
1;77;307;0;1;2;II;3.5
1;84;307;0;1;2;II;3.5
1;0;308;0;1;2;II;0
1;14;308;0;1;2;II;0
1;21;308;0;1;2;II;0
1;28;308;0;1;2;II;0
1;35;308;0;1;2;II;0.09
1;42;308;0;1;2;II;0.2
1;49;308;0;1;2;II;0.1
1;56;308;0;1;2;II;1.8
1;63;308;0;1;2;II;1.8
1;70;308;0;1;2;II;NA
1;77;308;0;1;2;II;NA
1;84;308;0;1;2;II;NA
1;0;309;0;1;2;II;0
1;14;309;0;1;2;II;0
1;21;309;0;1;2;II;0
1;28;309;0;1;2;II;0
1;35;309;0;1;2;II;0.8
1;42;309;0;1;2;II;1.5
1;49;309;0;1;2;II;0.19
1;56;309;0;1;2;II;2.6
1;63;309;0;1;2;II;3
1;70;309;0;1;2;II;NA
1;77;309;0;1;2;II;NA
1;84;309;0;1;2;II;NA
1;0;310;0;1;2;II;0
1;14;310;0;1;2;II;0
1;21;310;0;1;2;II;0
1;28;310;0;1;2;II;0
1;35;310;0;1;2;II;0.1
1;42;310;0;1;2;II;0.4
1;49;310;0;1;2;II;0.18
1;56;310;0;1;2;II;0.9
1;63;310;0;1;2;II;1.5
1;70;310;0;1;2;II;3
1;77;310;0;1;2;II;NA
1;84;310;0;1;2;II;NA
1;0;311;0;2;2;II;0
1;14;311;0;2;2;II;NA
1;21;311;0;2;2;II;NA
1;28;311;0;2;2;II;NA
1;35;311;0;2;2;II;NA
1;42;311;0;2;2;II;NA
1;49;311;0;2;2;II;NA
1;56;311;0;2;2;II;NA
1;63;311;0;2;2;II;NA
1;70;311;0;2;2;II;NA
1;77;311;0;2;2;II;NA
1;84;311;0;2;2;II;NA
1;0;312;0;2;2;II;0
1;14;312;0;2;2;II;0.04
1;21;312;0;2;2;II;0.05
1;28;312;0;2;2;II;0.06
1;35;312;0;2;2;II;0.3
1;42;312;0;2;2;II;NA
1;49;312;0;2;2;II;NA
1;56;312;0;2;2;II;NA
1;63;312;0;2;2;II;NA
1;70;312;0;2;2;II;NA
1;77;312;0;2;2;II;NA
1;84;312;0;2;2;II;NA
1;0;313;0;2;2;II;0
1;14;313;0;2;2;II;0.11
1;21;313;0;2;2;II;0.11
1;28;313;0;2;2;II;0.12
1;35;313;0;2;2;II;0.12
1;42;313;0;2;2;II;0.8
1;49;313;0;2;2;II;0.3
1;56;313;0;2;2;II;0.7
1;63;313;0;2;2;II;0.7
1;70;313;0;2;2;II;1.7
1;77;313;0;2;2;II;0.8
1;84;313;0;2;2;II;NA
1;0;314;0;2;2;II;0
1;14;314;0;2;2;II;0.11
1;21;314;0;2;2;II;0.16
1;28;314;0;2;2;II;0.2
1;35;314;0;2;2;II;0.3
1;42;314;0;2;2;II;NA
1;49;314;0;2;2;II;NA
1;56;314;0;2;2;II;NA
1;63;314;0;2;2;II;NA
1;70;314;0;2;2;II;NA
1;77;314;0;2;2;II;NA
1;84;314;0;2;2;II;NA
1;0;315;0;2;2;II;0
1;14;315;0;2;2;II;0
1;21;315;0;2;2;II;0
1;28;315;0;2;2;II;0
1;35;315;0;2;2;II;0.05
1;42;315;0;2;2;II;0.15
1;49;315;0;2;2;II;0.9
1;56;315;0;2;2;II;NA
1;63;315;0;2;2;II;NA
1;70;315;0;2;2;II;NA
1;77;315;0;2;2;II;NA
1;84;315;0;2;2;II;NA
1;0;316;0;2;2;II;0
1;14;316;0;2;2;II;0
1;21;316;0;2;2;II;0
1;28;316;0;2;2;II;0
1;35;316;0;2;2;II;0.2
1;42;316;0;2;2;II;0.9
1;49;316;0;2;2;II;0.3
1;56;316;0;2;2;II;0.3
1;63;316;0;2;2;II;1.8
1;70;316;0;2;2;II;1.8
1;77;316;0;2;2;II;1.5
1;84;316;0;2;2;II;NA
1;0;317;0;2;2;II;0
1;14;317;0;2;2;II;0.08
1;21;317;0;2;2;II;0.09
1;28;317;0;2;2;II;0.1
1;35;317;0;2;2;II;0.2
1;42;317;0;2;2;II;1
1;49;317;0;2;2;II;0.4
1;56;317;0;2;2;II;1.5
1;63;317;0;2;2;II;2.3
1;70;317;0;2;2;II;NA
1;77;317;0;2;2;II;NA
1;84;317;0;2;2;II;NA
1;0;318;0;2;2;II;0
1;14;318;0;2;2;II;0
1;21;318;0;2;2;II;0
1;28;318;0;2;2;II;0
1;35;318;0;2;2;II;0.19
1;42;318;0;2;2;II;0.7
1;49;318;0;2;2;II;0.8
1;56;318;0;2;2;II;NA
1;63;318;0;2;2;II;NA
1;70;318;0;2;2;II;NA
1;77;318;0;2;2;II;NA
1;84;318;0;2;2;II;NA
1;0;319;0;2;2;II;0
1;14;319;0;2;2;II;0
1;21;319;0;2;2;II;0
1;28;319;0;2;2;II;0
1;35;319;0;2;2;II;1.1
1;42;319;0;2;2;II;1.2
1;49;319;0;2;2;II;1
1;56;319;0;2;2;II;NA
1;63;319;0;2;2;II;NA
1;70;319;0;2;2;II;NA
1;77;319;0;2;2;II;NA
1;84;319;0;2;2;II;NA
1;0;320;0;2;2;II;0
1;14;320;0;2;2;II;0
1;21;320;0;2;2;II;0
1;28;320;0;2;2;II;0
1;35;320;0;2;2;II;0
1;42;320;0;2;2;II;0.9
1;49;320;0;2;2;II;0.7
1;56;320;0;2;2;II;1.8
1;63;320;0;2;2;II;NA
1;70;320;0;2;2;II;NA
1;77;320;0;2;2;II;NA
1;84;320;0;2;2;II;NA
1;0;321;40;1;1;II;0
1;14;321;40;1;1;II;0
1;21;321;40;1;1;II;0
1;28;321;40;1;1;II;0
1;35;321;40;1;1;II;0.28
1;42;321;40;1;1;II;NA
1;49;321;40;1;1;II;NA
1;56;321;40;1;1;II;NA
1;63;321;40;1;1;II;NA
1;70;321;40;1;1;II;NA
1;77;321;40;1;1;II;NA
1;84;321;40;1;1;II;NA
1;0;322;40;1;1;II;0
1;14;322;40;1;1;II;0.04
1;21;322;40;1;1;II;0.05
1;28;322;40;1;1;II;0.9
1;35;322;40;1;1;II;1.9
1;42;322;40;1;1;II;NA
1;49;322;40;1;1;II;NA
1;56;322;40;1;1;II;NA
1;63;322;40;1;1;II;NA
1;70;322;40;1;1;II;NA
1;77;322;40;1;1;II;NA
1;84;322;40;1;1;II;NA
1;0;323;40;1;1;II;0
1;14;323;40;1;1;II;0
1;21;323;40;1;1;II;0
1;28;323;40;1;1;II;0
1;35;323;40;1;1;II;0.28
1;42;323;40;1;1;II;0.9
1;49;323;40;1;1;II;0.7
1;56;323;40;1;1;II;1.8
1;63;323;40;1;1;II;3.5
1;70;323;40;1;1;II;NA
1;77;323;40;1;1;II;NA
1;84;323;40;1;1;II;NA
1;0;324;40;1;1;II;0
1;14;324;40;1;1;II;0
1;21;324;40;1;1;II;0
1;28;324;40;1;1;II;0
1;35;324;40;1;1;II;0.8
1;42;324;40;1;1;II;0.7
1;49;324;40;1;1;II;0.6
1;56;324;40;1;1;II;1.3
1;63;324;40;1;1;II;1.8
1;70;324;40;1;1;II;3
1;77;324;40;1;1;II;NA
1;84;324;40;1;1;II;NA
1;0;325;40;1;1;II;0
1;14;325;40;1;1;II;0
1;21;325;40;1;1;II;0
1;28;325;40;1;1;II;0
1;35;325;40;1;1;II;0.9
1;42;325;40;1;1;II;1.4
1;49;325;40;1;1;II;0.5
1;56;325;40;1;1;II;NA
1;63;325;40;1;1;II;NA
1;70;325;40;1;1;II;NA
1;77;325;40;1;1;II;NA
1;84;325;40;1;1;II;NA
1;0;326;40;1;1;II;0
1;14;326;40;1;1;II;0
1;21;326;40;1;1;II;0
1;28;326;40;1;1;II;0
1;35;326;40;1;1;II;0.7
1;42;326;40;1;1;II;0.7
1;49;326;40;1;1;II;0.8
1;56;326;40;1;1;II;4.5
1;63;326;40;1;1;II;NA
1;70;326;40;1;1;II;NA
1;77;326;40;1;1;II;NA
1;84;326;40;1;1;II;NA
1;0;327;40;1;1;II;0
1;14;327;40;1;1;II;0
1;21;327;40;1;1;II;0
1;28;327;40;1;1;II;0.07
1;35;327;40;1;1;II;1.8
1;42;327;40;1;1;II;2
1;49;327;40;1;1;II;NA
1;56;327;40;1;1;II;NA
1;63;327;40;1;1;II;NA
1;70;327;40;1;1;II;NA
1;77;327;40;1;1;II;NA
1;84;327;40;1;1;II;NA
1;0;328;40;1;1;II;0
1;14;328;40;1;1;II;0.03
1;21;328;40;1;1;II;0.04
1;28;328;40;1;1;II;0.5
1;35;328;40;1;1;II;0.9
1;42;328;40;1;1;II;0.7
1;49;328;40;1;1;II;0.7
1;56;328;40;1;1;II;3
1;63;328;40;1;1;II;NA
1;70;328;40;1;1;II;NA
1;77;328;40;1;1;II;NA
1;84;328;40;1;1;II;NA
1;0;329;40;1;1;II;0
1;14;329;40;1;1;II;0
1;21;329;40;1;1;II;0
1;28;329;40;1;1;II;0
1;35;329;40;1;1;II;1.1
1;42;329;40;1;1;II;0.8
1;49;329;40;1;1;II;NA
1;56;329;40;1;1;II;NA
1;63;329;40;1;1;II;NA
1;70;329;40;1;1;II;NA
1;77;329;40;1;1;II;NA
1;84;329;40;1;1;II;NA
1;0;330;40;1;1;II;0
1;14;330;40;1;1;II;0
1;21;330;40;1;1;II;0.05
1;28;330;40;1;1;II;0.5
1;35;330;40;1;1;II;1.9
1;42;330;40;1;1;II;NA
1;49;330;40;1;1;II;NA
1;56;330;40;1;1;II;NA
1;63;330;40;1;1;II;NA
1;70;330;40;1;1;II;NA
1;77;330;40;1;1;II;NA
1;84;330;40;1;1;II;NA
1;0;331;40;2;1;II;0
1;14;331;40;2;1;II;0
1;21;331;40;2;1;II;0
1;28;331;40;2;1;II;0
1;35;331;40;2;1;II;0.06
1;42;331;40;2;1;II;NA
1;49;331;40;2;1;II;NA
1;56;331;40;2;1;II;NA
1;63;331;40;2;1;II;NA
1;70;331;40;2;1;II;NA
1;77;331;40;2;1;II;NA
1;84;331;40;2;1;II;NA
1;0;332;40;2;1;II;0
1;14;332;40;2;1;II;0
1;21;332;40;2;1;II;0
1;28;332;40;2;1;II;0
1;35;332;40;2;1;II;0.9
1;42;332;40;2;1;II;NA
1;49;332;40;2;1;II;NA
1;56;332;40;2;1;II;NA
1;63;332;40;2;1;II;NA
1;70;332;40;2;1;II;NA
1;77;332;40;2;1;II;NA
1;84;332;40;2;1;II;NA
1;0;333;40;2;1;II;0
1;14;333;40;2;1;II;0
1;21;333;40;2;1;II;0
1;28;333;40;2;1;II;0.21
1;35;333;40;2;1;II;NA
1;42;333;40;2;1;II;NA
1;49;333;40;2;1;II;NA
1;56;333;40;2;1;II;NA
1;63;333;40;2;1;II;NA
1;70;333;40;2;1;II;NA
1;77;333;40;2;1;II;NA
1;84;333;40;2;1;II;NA
1;0;334;40;2;1;II;0
1;14;334;40;2;1;II;0
1;21;334;40;2;1;II;0.1
1;28;334;40;2;1;II;NA
1;35;334;40;2;1;II;NA
1;42;334;40;2;1;II;NA
1;49;334;40;2;1;II;NA
1;56;334;40;2;1;II;NA
1;63;334;40;2;1;II;NA
1;70;334;40;2;1;II;NA
1;77;334;40;2;1;II;NA
1;84;334;40;2;1;II;NA
1;0;335;40;2;1;II;0
1;14;335;40;2;1;II;NA
1;21;335;40;2;1;II;NA
1;28;335;40;2;1;II;NA
1;35;335;40;2;1;II;NA
1;42;335;40;2;1;II;NA
1;49;335;40;2;1;II;NA
1;56;335;40;2;1;II;NA
1;63;335;40;2;1;II;NA
1;70;335;40;2;1;II;NA
1;77;335;40;2;1;II;NA
1;84;335;40;2;1;II;NA
1;0;336;40;2;1;II;0
1;14;336;40;2;1;II;0
1;21;336;40;2;1;II;0
1;28;336;40;2;1;II;0
1;35;336;40;2;1;II;0.08
1;42;336;40;2;1;II;0.25
1;49;336;40;2;1;II;0.12
1;56;336;40;2;1;II;2.8
1;63;336;40;2;1;II;NA
1;70;336;40;2;1;II;NA
1;77;336;40;2;1;II;NA
1;84;336;40;2;1;II;NA
1;0;337;40;2;1;II;0
1;14;337;40;2;1;II;0
1;21;337;40;2;1;II;0.04
1;28;337;40;2;1;II;0.5
1;35;337;40;2;1;II;1.1
1;42;337;40;2;1;II;0.9
1;49;337;40;2;1;II;NA
1;56;337;40;2;1;II;NA
1;63;337;40;2;1;II;NA
1;70;337;40;2;1;II;NA
1;77;337;40;2;1;II;NA
1;84;337;40;2;1;II;NA
1;0;338;40;2;1;II;0
1;14;338;40;2;1;II;0
1;21;338;40;2;1;II;0
1;28;338;40;2;1;II;0
1;35;338;40;2;1;II;0.18
1;42;338;40;2;1;II;0.8
1;49;338;40;2;1;II;1.1
1;56;338;40;2;1;II;NA
1;63;338;40;2;1;II;NA
1;70;338;40;2;1;II;NA
1;77;338;40;2;1;II;NA
1;84;338;40;2;1;II;NA
1;0;339;40;2;1;II;0
1;14;339;40;2;1;II;0
1;21;339;40;2;1;II;0
1;28;339;40;2;1;II;0
1;35;339;40;2;1;II;0.28
1;42;339;40;2;1;II;0.6
1;49;339;40;2;1;II;NA
1;56;339;40;2;1;II;NA
1;63;339;40;2;1;II;NA
1;70;339;40;2;1;II;NA
1;77;339;40;2;1;II;NA
1;84;339;40;2;1;II;NA
1;0;340;40;2;1;II;0
1;14;340;40;2;1;II;0
1;21;340;40;2;1;II;0.05
1;28;340;40;2;1;II;0.05
1;35;340;40;2;1;II;0.1
1;42;340;40;2;1;II;NA
1;49;340;40;2;1;II;NA
1;56;340;40;2;1;II;NA
1;63;340;40;2;1;II;NA
1;70;340;40;2;1;II;NA
1;77;340;40;2;1;II;NA
1;84;340;40;2;1;II;NA
1;0;341;40;1;2;II;0
1;14;341;40;1;2;II;0
1;21;341;40;1;2;II;0
1;28;341;40;1;2;II;0
1;35;341;40;1;2;II;0.19
1;42;341;40;1;2;II;1
1;49;341;40;1;2;II;NA
1;56;341;40;1;2;II;NA
1;63;341;40;1;2;II;NA
1;70;341;40;1;2;II;NA
1;77;341;40;1;2;II;NA
1;84;341;40;1;2;II;NA
1;0;342;40;1;2;II;0
1;14;342;40;1;2;II;0
1;21;342;40;1;2;II;0
1;28;342;40;1;2;II;0
1;35;342;40;1;2;II;0
1;42;342;40;1;2;II;0.18
1;49;342;40;1;2;II;0.7
1;56;342;40;1;2;II;NA
1;63;342;40;1;2;II;NA
1;70;342;40;1;2;II;NA
1;77;342;40;1;2;II;NA
1;84;342;40;1;2;II;NA
1;0;343;40;1;2;II;0
1;14;343;40;1;2;II;0
1;21;343;40;1;2;II;0
1;28;343;40;1;2;II;0
1;35;343;40;1;2;II;0.2
1;42;343;40;1;2;II;0.9
1;49;343;40;1;2;II;0.7
1;56;343;40;1;2;II;NA
1;63;343;40;1;2;II;NA
1;70;343;40;1;2;II;NA
1;77;343;40;1;2;II;NA
1;84;343;40;1;2;II;NA
1;0;344;40;1;2;II;0
1;14;344;40;1;2;II;0
1;21;344;40;1;2;II;0
1;28;344;40;1;2;II;0
1;35;344;40;1;2;II;0.19
1;42;344;40;1;2;II;0.7
1;49;344;40;1;2;II;0.8
1;56;344;40;1;2;II;1.7
1;63;344;40;1;2;II;3
1;70;344;40;1;2;II;NA
1;77;344;40;1;2;II;NA
1;84;344;40;1;2;II;NA
1;0;345;40;1;2;II;0
1;14;345;40;1;2;II;0
1;21;345;40;1;2;II;0
1;28;345;40;1;2;II;0
1;35;345;40;1;2;II;0.06
1;42;345;40;1;2;II;0.3
1;49;345;40;1;2;II;0.4
1;56;345;40;1;2;II;1.4
1;63;345;40;1;2;II;0.7
1;70;345;40;1;2;II;NA
1;77;345;40;1;2;II;NA
1;84;345;40;1;2;II;NA
1;0;346;40;1;2;II;0
1;14;346;40;1;2;II;0
1;21;346;40;1;2;II;0
1;28;346;40;1;2;II;0
1;35;346;40;1;2;II;0.28
1;42;346;40;1;2;II;1
1;49;346;40;1;2;II;0.9
1;56;346;40;1;2;II;NA
1;63;346;40;1;2;II;NA
1;70;346;40;1;2;II;NA
1;77;346;40;1;2;II;NA
1;84;346;40;1;2;II;NA
1;0;347;40;1;2;II;0
1;14;347;40;1;2;II;0
1;21;347;40;1;2;II;0
1;28;347;40;1;2;II;0
1;35;347;40;1;2;II;0.11
1;42;347;40;1;2;II;0.8
1;49;347;40;1;2;II;1.2
1;56;347;40;1;2;II;NA
1;63;347;40;1;2;II;NA
1;70;347;40;1;2;II;NA
1;77;347;40;1;2;II;NA
1;84;347;40;1;2;II;NA
1;0;348;40;1;2;II;0
1;14;348;40;1;2;II;0
1;21;348;40;1;2;II;0
1;28;348;40;1;2;II;0
1;35;348;40;1;2;II;0.3
1;42;348;40;1;2;II;0.6
1;49;348;40;1;2;II;0.8
1;56;348;40;1;2;II;2
1;63;348;40;1;2;II;1.8
1;70;348;40;1;2;II;2.8
1;77;348;40;1;2;II;NA
1;84;348;40;1;2;II;NA
1;0;349;40;1;2;II;0
1;14;349;40;1;2;II;0
1;21;349;40;1;2;II;0
1;28;349;40;1;2;II;0
1;35;349;40;1;2;II;0.8
1;42;349;40;1;2;II;0.7
1;49;349;40;1;2;II;0.8
1;56;349;40;1;2;II;2
1;63;349;40;1;2;II;2.4
1;70;349;40;1;2;II;NA
1;77;349;40;1;2;II;NA
1;84;349;40;1;2;II;NA
1;0;350;40;1;2;II;0
1;14;350;40;1;2;II;0.03
1;21;350;40;1;2;II;0.05
1;28;350;40;1;2;II;0.08
1;35;350;40;1;2;II;0.19
1;42;350;40;1;2;II;0.6
1;49;350;40;1;2;II;0.9
1;56;350;40;1;2;II;2
1;63;350;40;1;2;II;2.9
1;70;350;40;1;2;II;NA
1;77;350;40;1;2;II;NA
1;84;350;40;1;2;II;NA
1;0;351;40;2;2;II;0
1;14;351;40;2;2;II;NA
1;21;351;40;2;2;II;NA
1;28;351;40;2;2;II;NA
1;35;351;40;2;2;II;NA
1;42;351;40;2;2;II;NA
1;49;351;40;2;2;II;NA
1;56;351;40;2;2;II;NA
1;63;351;40;2;2;II;NA
1;70;351;40;2;2;II;NA
1;77;351;40;2;2;II;NA
1;84;351;40;2;2;II;NA
1;0;352;40;2;2;II;0
1;14;352;40;2;2;II;0
1;21;352;40;2;2;II;0
1;28;352;40;2;2;II;0.9
1;35;352;40;2;2;II;1.5
1;42;352;40;2;2;II;NA
1;49;352;40;2;2;II;NA
1;56;352;40;2;2;II;NA
1;63;352;40;2;2;II;NA
1;70;352;40;2;2;II;NA
1;77;352;40;2;2;II;NA
1;84;352;40;2;2;II;NA
1;0;353;40;2;2;II;0
1;14;353;40;2;2;II;0
1;21;353;40;2;2;II;0
1;28;353;40;2;2;II;0
1;35;353;40;2;2;II;0.9
1;42;353;40;2;2;II;NA
1;49;353;40;2;2;II;NA
1;56;353;40;2;2;II;NA
1;63;353;40;2;2;II;NA
1;70;353;40;2;2;II;NA
1;77;353;40;2;2;II;NA
1;84;353;40;2;2;II;NA
1;0;354;40;2;2;II;0
1;14;354;40;2;2;II;0
1;21;354;40;2;2;II;0
1;28;354;40;2;2;II;0
1;35;354;40;2;2;II;0
1;42;354;40;2;2;II;0.3
1;49;354;40;2;2;II;0.8
1;56;354;40;2;2;II;NA
1;63;354;40;2;2;II;NA
1;70;354;40;2;2;II;NA
1;77;354;40;2;2;II;NA
1;84;354;40;2;2;II;NA
1;0;355;40;2;2;II;0
1;14;355;40;2;2;II;0
1;21;355;40;2;2;II;0.05
1;28;355;40;2;2;II;0.05
1;35;355;40;2;2;II;0.09
1;42;355;40;2;2;II;1
1;49;355;40;2;2;II;2.1
1;56;355;40;2;2;II;NA
1;63;355;40;2;2;II;NA
1;70;355;40;2;2;II;NA
1;77;355;40;2;2;II;NA
1;84;355;40;2;2;II;NA
1;0;356;40;2;2;II;0
1;14;356;40;2;2;II;0
1;21;356;40;2;2;II;0
1;28;356;40;2;2;II;0
1;35;356;40;2;2;II;0.28
1;42;356;40;2;2;II;NA
1;49;356;40;2;2;II;NA
1;56;356;40;2;2;II;NA
1;63;356;40;2;2;II;NA
1;70;356;40;2;2;II;NA
1;77;356;40;2;2;II;NA
1;84;356;40;2;2;II;NA
1;0;357;40;2;2;II;0
1;14;357;40;2;2;II;0
1;21;357;40;2;2;II;0
1;28;357;40;2;2;II;0
1;35;357;40;2;2;II;0.09
1;42;357;40;2;2;II;0.8
1;49;357;40;2;2;II;1
1;56;357;40;2;2;II;2.4
1;63;357;40;2;2;II;NA
1;70;357;40;2;2;II;NA
1;77;357;40;2;2;II;NA
1;84;357;40;2;2;II;NA
1;0;358;40;2;2;II;0
1;14;358;40;2;2;II;0
1;21;358;40;2;2;II;0
1;28;358;40;2;2;II;0
1;35;358;40;2;2;II;0
1;42;358;40;2;2;II;0.3
1;49;358;40;2;2;II;0.8
1;56;358;40;2;2;II;2.3
1;63;358;40;2;2;II;NA
1;70;358;40;2;2;II;NA
1;77;358;40;2;2;II;NA
1;84;358;40;2;2;II;NA
1;0;359;40;2;2;II;0
1;14;359;40;2;2;II;0
1;21;359;40;2;2;II;0.05
1;28;359;40;2;2;II;0.5
1;35;359;40;2;2;II;1.2
1;42;359;40;2;2;II;1
1;49;359;40;2;2;II;2
1;56;359;40;2;2;II;NA
1;63;359;40;2;2;II;NA
1;70;359;40;2;2;II;NA
1;77;359;40;2;2;II;NA
1;84;359;40;2;2;II;NA
1;0;360;40;2;2;II;0
1;14;360;40;2;2;II;0
1;21;360;40;2;2;II;0
1;28;360;40;2;2;II;0
1;35;360;40;2;2;II;0
1;42;360;40;2;2;II;0.8
1;49;360;40;2;2;II;1.8
1;56;360;40;2;2;II;NA
1;63;360;40;2;2;II;NA
1;70;360;40;2;2;II;NA
1;77;360;40;2;2;II;NA
1;84;360;40;2;2;II;NA
1;0;361;80;1;1;II;0
1;14;361;80;1;1;II;NA
1;21;361;80;1;1;II;NA
1;28;361;80;1;1;II;NA
1;35;361;80;1;1;II;NA
1;42;361;80;1;1;II;NA
1;49;361;80;1;1;II;NA
1;56;361;80;1;1;II;NA
1;63;361;80;1;1;II;NA
1;70;361;80;1;1;II;NA
1;77;361;80;1;1;II;NA
1;84;361;80;1;1;II;NA
1;0;362;80;1;1;II;0
1;14;362;80;1;1;II;0
1;21;362;80;1;1;II;0
1;28;362;80;1;1;II;0
1;35;362;80;1;1;II;0.06
1;42;362;80;1;1;II;0.17
1;49;362;80;1;1;II;0.2
1;56;362;80;1;1;II;1.5
1;63;362;80;1;1;II;2.4
1;70;362;80;1;1;II;NA
1;77;362;80;1;1;II;NA
1;84;362;80;1;1;II;NA
1;0;363;80;1;1;II;0
1;14;363;80;1;1;II;0
1;21;363;80;1;1;II;0
