exp,tem,cv,cri,lea,spp,iso,day,mm1,mm2
3,25,Red Aleppo,2,15,Cf,11K11,5,1697,1932
3,25,Red Aleppo,2,16,Ck,3G23,5,1307,1151
3,25,Red Aleppo,2,17,Cf,11K11,5,1703,1608
3,25,Red Aleppo,2,18,Ck,3G23,5,1843,1383
3,25,Red Aleppo,2,19,Ck,3G23,5,1819,1472
3,25,Red Aleppo,2,20,Cf,11K11,5,1030,1050
3,25,Red Aleppo,3,21,Cf,11K11,5,1616,1765
3,25,Red Aleppo,3,22,Cf,11K11,5,990,1139
3,25,Red Aleppo,3,23,Ck,3G23,5,1815,1217
3,25,Red Aleppo,3,24,Cf,11K11,5,1076,1636
3,25,Red Aleppo,3,25,Ck,3G23,5,935,999
3,25,Red Aleppo,3,26,Ck,3G23,5,1184,2067
3,25,Red Aleppo,3,27,Cf,11K11,5,1866,1337
3,25,Red Aleppo,3,28,Ck,3G23,5,1711,1270
3,25,Red Aleppo,3,29,Cf,11K11,5,1705,1485
3,25,Red Aleppo,3,30,Cf,11K11,5,1209,1137
3,25,Red Aleppo,4,31,Ck,3G23,5,906,1356
3,25,Red Aleppo,4,32,Ck,3G23,5,889,887
3,25,Red Aleppo,4,33,Cf,11K11,5,1387,1153
3,25,Red Aleppo,4,34,Cf,11K11,5,1444,1397
3,25,Red Aleppo,4,35,Cf,11K11,5,1317,1119
3,25,Red Aleppo,4,36,Ck,3G23,5,1039,1326
3,25,Red Aleppo,4,37,Cf,11K11,5,1536,1097
3,25,Red Aleppo,4,38,Ck,3G23,5,1118,893
3,25,Red Aleppo,4,39,Cf,11K11,5,1493,1361
3,25,Red Aleppo,4,40,Ck,3G23,5,1267,1266
3,25,Red Aleppo,5,41,Ck,3G23,5,1471,1146
3,25,Red Aleppo,5,42,Cf,11K11,5,1293,1652
3,25,Red Aleppo,5,43,Cf,11K11,5,2009,1794
3,25,Red Aleppo,5,44,Ck,3G23,5,1256,1596
3,25,Red Aleppo,5,45,Cf,11K11,5,1604,1719
3,25,Red Aleppo,5,46,Cf,11K11,5,1000,1071
3,25,Red Aleppo,5,47,Ck,3G23,5,2021,1430
3,25,Red Aleppo,5,48,Ck,3G23,5,1487,1295
3,25,Red Aleppo,5,49,Ck,3G23,5,1351,1962
3,25,Red Aleppo,5,50,Cf,11K11,5,1272,1253
3,25,Red Aleppo,6,51,Cf,11K11,5,1004,966
3,25,Red Aleppo,6,52,Ck,3G23,5,948,1050
3,25,Red Aleppo,6,53,Ck,3G23,5,1404,924
3,25,Red Aleppo,6,54,Cf,11K11,5,1575,1737
3,25,Red Aleppo,6,55,Ck,3G23,5,1053,930
3,25,Red Aleppo,6,56,Ck,3G23,5,1164,1651
3,25,Red Aleppo,6,57,Ck,3G23,5,1895,1334
3,25,Red Aleppo,6,58,Cf,11K11,5,1241,1087
3,25,Red Aleppo,6,59,Ck,3G23,5,1721,1264
3,25,Red Aleppo,6,60,Ck,3G23,5,1112,1665
3,30,Red Aleppo,1,1,Ck,3G23,5,918,976
3,30,Red Aleppo,1,2,Cf,11K11,5,1115,792
3,30,Red Aleppo,1,3,Cf,11K11,5,637,739
3,30,Red Aleppo,1,4,Cf,11K11,5,685,577
3,30,Red Aleppo,1,5,Cf,11K11,5,878,828
3,30,Red Aleppo,1,6,Cf,11K11,5,531,585
3,30,Red Aleppo,1,7,Ck,3G23,5,929,1046
3,30,Red Aleppo,1,8,Ck,3G23,5,1004,1033
3,30,Red Aleppo,1,9,Cf,11K11,5,625,1358
3,30,Red Aleppo,1,10,Cf,11K11,5,719,567
3,30,Red Aleppo,2,11,Ck,3G23,5,689,862
3,30,Red Aleppo,2,12,Ck,3G23,5,699,755
3,30,Red Aleppo,2,13,Cf,11K11,5,828,717
3,30,Red Aleppo,2,14,Ck,3G23,5,662,774
3,30,Red Aleppo,2,15,Ck,3G23,5,856,748
3,30,Red Aleppo,2,16,Ck,3G23,5,607,553
3,30,Red Aleppo,2,17,Ck,3G23,5,628,735
3,30,Red Aleppo,2,18,Cf,11K11,5,759,876
3,30,Red Aleppo,2,19,Cf,11K11,5,889,630
3,30,Red Aleppo,2,20,Ck,3G23,5,758,608
3,30,Red Aleppo,3,21,Cf,11K11,5,1067,1400
3,30,Red Aleppo,3,22,Ck,3G23,5,842,979
3,30,Red Aleppo,3,23,Cf,11K11,5,970,1188
3,30,Red Aleppo,3,24,Cf,11K11,5,950,1093
3,30,Red Aleppo,3,25,Ck,3G23,5,1001,934
3,30,Red Aleppo,3,26,Ck,3G23,5,804,941
3,30,Red Aleppo,3,27,Ck,3G23,5,1039,1086
3,30,Red Aleppo,3,28,Cf,11K11,5,1001,1137
3,30,Red Aleppo,3,29,Cf,11K11,5,1193,961
3,30,Red Aleppo,3,30,Cf,11K11,5,1620,1642
3,30,Red Aleppo,4,31,Cf,11K11,5,730,628
3,30,Red Aleppo,4,32,Ck,3G23,5,779,771
3,30,Red Aleppo,4,33,Cf,11K11,5,893,774
3,30,Red Aleppo,4,34,Ck,3G23,5,749,775
3,30,Red Aleppo,4,35,Cf,11K11,5,570,529
3,30,Red Aleppo,4,36,Cf,11K11,5,601,623
3,30,Red Aleppo,4,37,Ck,3G23,5,699,680
3,30,Red Aleppo,4,38,Cf,11K11,5,626,669
3,30,Red Aleppo,4,39,Cf,11K11,5,730,665
3,30,Red Aleppo,4,40,Ck,3G23,5,998,808
3,30,Red Aleppo,5,41,Ck,3G23,5,809,881
3,30,Red Aleppo,5,42,Cf,11K11,5,681,704
3,30,Red Aleppo,5,43,Ck,3G23,5,722,804
3,30,Red Aleppo,5,44,Cf,11K11,5,974,882
3,30,Red Aleppo,5,45,Ck,3G23,5,840,1016
3,30,Red Aleppo,5,46,Ck,3G23,5,761,730
3,30,Red Aleppo,5,47,Cf,11K11,5,759,673
3,30,Red Aleppo,5,48,Ck,3G23,5,746,660
3,30,Red Aleppo,5,49,Cf,11K11,5,757,604
3,30,Red Aleppo,5,50,Cf,11K11,5,696,721
3,30,Red Aleppo,6,51,Cf,11K11,5,842,713
3,30,Red Aleppo,6,52,Ck,3G23,5,630,819
3,30,Red Aleppo,6,53,Ck,3G23,5,682,748
3,30,Red Aleppo,6,54,Cf,11K11,5,NA,NA
3,30,Red Aleppo,6,55,Ck,3G23,5,847,949
3,30,Red Aleppo,6,56,Ck,3G23,5,695,793
3,30,Red Aleppo,6,57,Cf,11K11,5,670,719
3,30,Red Aleppo,6,58,Ck,3G23,5,861,782
3,30,Red Aleppo,6,59,Ck,3G23,5,902,1315
3,30,Red Aleppo,6,60,Ck,3G23,5,906,951
3,20,Kerman,1,1,Ck,3G23,7,998,1037
3,20,Kerman,1,2,Cf,11K11,7,1007,976
3,20,Kerman,1,3,Ck,3G23,7,742,777
3,20,Kerman,1,4,Cf,11K11,7,856,953
3,20,Kerman,1,5,Ck,3G23,7,768,736
3,20,Kerman,1,6,Cf,11K11,7,1604,1533
3,20,Kerman,1,7,Cf,11K11,7,848,863
3,20,Kerman,1,8,Ck,3G23,7,912,829
3,20,Kerman,1,9,Ck,3G23,7,744,833
3,20,Kerman,1,10,Ck,3G23,7,863,869
3,20,Kerman,2,11,Cf,11K11,7,895,990
3,20,Kerman,2,12,Ck,3G23,7,847,765
3,20,Kerman,2,13,Cf,11K11,7,1211,1032
3,20,Kerman,2,14,Ck,3G23,7,1046,1414
3,20,Kerman,2,15,Ck,3G23,7,949,1024
3,20,Kerman,2,16,Ck,3G23,7,1368,1183
3,20,Kerman,2,17,Ck,3G23,7,1019,1132
3,20,Kerman,2,18,Cf,11K11,7,1126,900
3,20,Kerman,2,19,Ck,3G23,7,1059,989
3,20,Kerman,2,20,Cf,11K11,7,984,968
3,20,Kerman,3,21,Cf,11K11,7,1238,1413
3,20,Kerman,3,22,Ck,3G23,7,1261,996
3,20,Kerman,3,23,Ck,3G23,7,1005,1207
3,20,Kerman,3,24,Ck,3G23,7,1097,1000
3,20,Kerman,3,25,Cf,11K11,7,1565,1645
3,20,Kerman,3,26,Ck,3G23,7,1271,1317
3,20,Kerman,3,27,Cf,11K11,7,1686,1539
3,20,Kerman,3,28,Cf,11K11,7,1196,1512
3,20,Kerman,3,29,Ck,3G23,7,1143,1707
3,20,Kerman,3,30,Cf,11K11,7,1951,1783
3,20,Kerman,4,31,Cf,11K11,7,1096,1242
3,20,Kerman,4,32,Ck,3G23,7,840,1034
3,20,Kerman,4,33,Ck,3G23,7,880,813
3,20,Kerman,4,34,Cf,11K11,7,1125,1037
3,20,Kerman,4,35,Ck,3G23,7,1172,975
3,20,Kerman,4,36,Ck,3G23,7,895,988
3,20,Kerman,4,37,Cf,11K11,7,974,1129
3,20,Kerman,4,38,Cf,11K11,7,1067,1224
3,20,Kerman,4,39,Cf,11K11,7,1132,1234
3,20,Kerman,4,40,Ck,3G23,7,987,914
3,20,Kerman,5,41,Ck,3G23,7,778,781
3,20,Kerman,5,42,Ck,3G23,7,862,714
3,20,Kerman,5,43,Cf,11K11,7,957,836
3,20,Kerman,5,44,Cf,11K11,7,934,790
3,20,Kerman,5,45,Cf,11K11,7,1142,996
3,20,Kerman,5,46,Ck,3G23,7,633,810
3,20,Kerman,5,47,Cf,11K11,7,616,610
3,20,Kerman,5,48,Ck,3G23,7,989,743
3,20,Kerman,5,49,Cf,11K11,7,875,779
3,20,Kerman,5,50,Cf,11K11,7,970,857
3,20,Kerman,6,51,Cf,11K11,7,1059,1088
3,20,Kerman,6,52,Cf,11K11,7,954,898
3,20,Kerman,6,53,Ck,3G23,7,983,809
3,20,Kerman,6,54,Ck,3G23,7,846,801
3,20,Kerman,6,55,Cf,11K11,7,1215,1074
3,20,Kerman,6,56,Ck,3G23,7,1331,1011
3,20,Kerman,6,57,Cf,11K11,7,1039,945
3,20,Kerman,6,58,Cf,11K11,7,720,721
3,20,Kerman,6,59,Cf,11K11,7,730,703
3,20,Kerman,6,60,Ck,3G23,7,870,772
3,25,Kerman,1,1,Cf,11K11,7,1392,1555
3,25,Kerman,1,2,Cf,11K11,7,1439,1105
3,25,Kerman,1,3,Cf,11K11,7,1672,1555
3,25,Kerman,1,4,Ck,3G23,7,1003,1347
3,25,Kerman,1,5,Ck,3G23,7,1051,1331
3,25,Kerman,1,6,Cf,11K11,7,1104,1216
3,25,Kerman,1,7,Cf,11K11,7,1306,1825
3,25,Kerman,1,8,Ck,3G23,7,2203,1359
3,25,Kerman,1,9,Ck,3G23,7,1414,1968
3,25,Kerman,1,10,Ck,3G23,7,1117,1225
3,25,Kerman,2,11,Ck,3G23,7,1106,1714
3,25,Kerman,2,12,Ck,3G23,7,1949,1617
3,25,Kerman,2,13,Ck,3G23,7,1351,1621
3,25,Kerman,2,14,Cf,11K11,7,1433,1265
3,25,Kerman,2,15,Ck,3G23,7,1537,1117
3,25,Kerman,2,16,Ck,3G23,7,1717,1241
3,25,Kerman,2,17,Cf,11K11,7,1412,1653
3,25,Kerman,2,18,Cf,11K11,7,1695,1537
3,25,Kerman,2,19,Cf,11K11,7,1434,1198
3,25,Kerman,2,20,Ck,3G23,7,1161,1107
3,25,Kerman,3,21,Cf,11K11,7,1265,1424
3,25,Kerman,3,22,Ck,3G23,7,1300,1307
3,25,Kerman,3,23,Cf,11K11,7,NA,NA
3,25,Kerman,3,24,Cf,11K11,7,880,976
3,25,Kerman,3,25,Cf,11K11,7,NA,NA
3,25,Kerman,3,26,Ck,3G23,7,1257,1081
3,25,Kerman,3,27,Cf,11K11,7,1140,1065
3,25,Kerman,3,28,Ck,3G23,7,1097,1014
3,25,Kerman,3,29,Cf,11K11,7,1050,892
3,25,Kerman,3,30,Ck,3G23,7,867,1105
3,25,Kerman,4,31,Cf,11K11,7,1480,1367
3,25,Kerman,4,32,Cf,11K11,7,1211,1527
3,25,Kerman,4,33,Cf,11K11,7,1964,1424
3,25,Kerman,4,34,Cf,11K11,7,1412,1774
3,25,Kerman,4,35,Cf,11K11,7,1570,1152
3,25,Kerman,4,36,Ck,3G23,7,1075,1689
3,25,Kerman,4,37,Ck,3G23,7,1837,1405
3,25,Kerman,4,38,Cf,11K11,7,1493,1386
3,25,Kerman,4,39,Cf,11K11,7,2513,1982
3,25,Kerman,4,40,Cf,11K11,7,1501,1690
3,25,Kerman,5,41,Cf,11K11,7,1987,1776
3,25,Kerman,5,42,Ck,3G23,7,1305,1797
3,25,Kerman,5,43,Ck,3G23,7,1813,1499
3,25,Kerman,5,44,Cf,11K11,7,1559,1943
3,25,Kerman,5,45,Ck,3G23,7,1595,918
3,25,Kerman,5,46,Ck,3G23,7,1698,1845
3,25,Kerman,5,47,Ck,3G23,7,1846,1443
3,25,Kerman,5,48,Cf,11K11,7,1413,2054
3,25,Kerman,5,49,Cf,11K11,7,1482,1430
3,25,Kerman,5,50,Cf,11K11,7,1453,1969
3,25,Kerman,6,51,Ck,3G23,7,1315,952
3,25,Kerman,6,52,Cf,11K11,7,1180,1412
3,25,Kerman,6,53,Ck,3G23,7,1290,1585
3,25,Kerman,6,54,Ck,3G23,7,2022,1647
3,25,Kerman,6,55,Ck,3G23,7,1373,1377
3,25,Kerman,6,56,Ck,3G23,7,1714,1587
3,25,Kerman,6,57,Ck,3G23,7,1312,1623
3,25,Kerman,6,58,Ck,3G23,7,1798,1253
3,25,Kerman,6,59,Ck,3G23,7,1239,1456
3,25,Kerman,6,60,Cf,11K11,7,1418,1085
3,30,Kerman,1,1,Cf,11K11,7,969,1221
3,30,Kerman,1,2,Ck,3G23,7,799,970
3,30,Kerman,1,3,Ck,3G23,7,NA,NA
3,30,Kerman,1,4,Cf,11K11,7,923,1240
3,30,Kerman,1,5,Cf,11K11,7,995,1006
3,30,Kerman,1,6,Ck,3G23,7,848,949
3,30,Kerman,1,7,Cf,11K11,7,1042,1323
3,30,Kerman,1,8,Ck,3G23,7,854,924
3,30,Kerman,1,9,Cf,11K11,7,1000,807
3,30,Kerman,1,10,Cf,11K11,7,NA,NA
3,30,Kerman,2,11,Cf,11K11,7,1119,970
3,30,Kerman,2,12,Ck,3G23,7,1349,1145
3,30,Kerman,2,13,Ck,3G23,7,1646,1372
3,30,Kerman,2,14,Cf,11K11,7,NA,NA
3,30,Kerman,2,15,Ck,3G23,7,1134,1444
3,30,Kerman,2,16,Ck,3G23,7,1281,1006
3,30,Kerman,2,17,Ck,3G23,7,1208,1419
3,30,Kerman,2,18,Ck,3G23,7,1182,992
3,30,Kerman,2,19,Ck,3G23,7,1056,1294
3,30,Kerman,2,20,Cf,11K11,7,1354,1152
3,30,Kerman,3,21,Ck,3G23,7,1434,1189
3,30,Kerman,3,22,Ck,3G23,7,1307,1405
3,30,Kerman,3,23,Cf,11K11,7,1656,1799
3,30,Kerman,3,24,Cf,11K11,7,1542,1664
3,30,Kerman,3,25,Ck,3G23,7,1449,1123
3,30,Kerman,3,26,Cf,11K11,7,1336,1477
3,30,Kerman,3,27,Ck,3G23,7,953,925
3,30,Kerman,3,28,Cf,11K11,7,1679,1545
3,30,Kerman,3,29,Cf,11K11,7,1179,1333
3,30,Kerman,3,30,Cf,11K11,7,1495,1350
3,30,Kerman,4,31,Ck,3G23,7,886,788
3,30,Kerman,4,32,Cf,11K11,7,1094,1253
3,30,Kerman,4,33,Ck,3G23,7,824,957
3,30,Kerman,4,34,Ck,3G23,7,989,1109
3,30,Kerman,4,35,Cf,11K11,7,1256,1057
3,30,Kerman,4,36,Ck,3G23,7,1108,881
3,30,Kerman,4,37,Cf,11K11,7,NA,NA
3,30,Kerman,4,38,Ck,3G23,7,768,943
3,30,Kerman,4,39,Ck,3G23,7,1104,960
3,30,Kerman,4,40,Cf,11K11,7,1299,1497
3,30,Kerman,5,41,Cf,11K11,7,1213,1308
3,30,Kerman,5,42,Ck,3G23,7,1158,1156
3,30,Kerman,5,43,Cf,11K11,7,1204,1508
3,30,Kerman,5,44,Cf,11K11,7,1289,1759
3,30,Kerman,5,45,Ck,3G23,7,1139,1264
3,30,Kerman,5,46,Cf,11K11,7,1003,1325
3,30,Kerman,5,47,Cf,11K11,7,1140,1154
3,30,Kerman,5,48,Ck,3G23,7,906,938
3,30,Kerman,5,49,Cf,11K11,7,1156,1796
3,30,Kerman,5,50,Cf,11K11,7,1105,1499
3,30,Kerman,6,51,Cf,11K11,7,831,855
3,30,Kerman,6,52,Ck,3G23,7,797,1080
3,30,Kerman,6,53,Ck,3G23,7,709,968
3,30,Kerman,6,54,Ck,3G23,7,883,1035
3,30,Kerman,6,55,Ck,3G23,7,883,919
3,30,Kerman,6,56,Cf,11K11,7,836,955
3,30,Kerman,6,57,Ck,3G23,7,834,652
3,30,Kerman,6,58,Cf,11K11,7,1182,972
3,30,Kerman,6,59,Cf,11K11,7,1156,1298
3,30,Kerman,6,60,Ck,3G23,7,1175,1010
3,20,Red Aleppo,1,1,Ck,3G23,7,672,904
3,20,Red Aleppo,1,2,Cf,11K11,7,999,853
3,20,Red Aleppo,1,3,Ck,3G23,7,919,845
3,20,Red Aleppo,1,4,Ck,3G23,7,959,927
3,20,Red Aleppo,1,5,Cf,11K11,7,1146,1057
3,20,Red Aleppo,1,6,Ck,3G23,7,752,625
3,20,Red Aleppo,1,7,Cf,11K11,7,677,704
3,20,Red Aleppo,1,8,Cf,11K11,7,984,1001
3,20,Red Aleppo,1,9,Ck,3G23,7,1126,1340
3,20,Red Aleppo,1,10,Ck,3G23,7,1034,958
3,20,Red Aleppo,2,11,Ck,3G23,7,1325,996
3,20,Red Aleppo,2,12,Ck,3G23,7,1252,1030
3,20,Red Aleppo,2,13,Ck,3G23,7,1330,977
3,20,Red Aleppo,2,14,Cf,11K11,7,907,825
3,20,Red Aleppo,2,15,Cf,11K11,7,1137,991
3,20,Red Aleppo,2,16,Cf,11K11,7,1557,1483
3,20,Red Aleppo,2,17,Ck,3G23,7,1080,1054
3,20,Red Aleppo,2,18,Ck,3G23,7,914,915
3,20,Red Aleppo,2,19,Cf,11K11,7,1053,973
3,20,Red Aleppo,2,20,Cf,11K11,7,860,841
3,20,Red Aleppo,3,21,Cf,11K11,7,674,751
3,20,Red Aleppo,3,22,Ck,3G23,7,653,845
3,20,Red Aleppo,3,23,Cf,11K11,7,775,841
3,20,Red Aleppo,3,24,Cf,11K11,7,980,875
3,20,Red Aleppo,3,25,Ck,3G23,7,775,760
3,20,Red Aleppo,3,26,Cf,11K11,7,553,618
3,20,Red Aleppo,3,27,Cf,11K11,7,727,696
3,20,Red Aleppo,3,28,Ck,3G23,7,625,765
3,20,Red Aleppo,3,29,Cf,11K11,7,680,841
3,20,Red Aleppo,3,30,Ck,3G23,7,849,856
3,20,Red Aleppo,4,31,Ck,3G23,7,832,830
3,20,Red Aleppo,4,32,Ck,3G23,7,853,984
3,20,Red Aleppo,4,33,Ck,3G23,7,816,926
3,20,Red Aleppo,4,34,Cf,11K11,7,954,1063
3,20,Red Aleppo,4,35,Cf,11K11,7,1396,1272
3,20,Red Aleppo,4,36,Cf,11K11,7,900,798
3,20,Red Aleppo,4,37,Cf,11K11,7,1013,899
3,20,Red Aleppo,4,38,Cf,11K11,7,1053,944
3,20,Red Aleppo,4,39,Cf,11K11,7,1012,902
3,20,Red Aleppo,4,40,Ck,3G23,7,884,883
3,20,Red Aleppo,5,41,Ck,3G23,7,984,1086
3,20,Red Aleppo,5,42,Ck,3G23,7,913,1194
3,20,Red Aleppo,5,43,Cf,11K11,7,957,910
3,20,Red Aleppo,5,44,Ck,3G23,7,1108,1056
3,20,Red Aleppo,5,45,Cf,11K11,7,1348,1667
3,20,Red Aleppo,5,46,Ck,3G23,7,1170,851
3,20,Red Aleppo,5,47,Cf,11K11,7,903,1186
3,20,Red Aleppo,5,48,Cf,11K11,7,1237,1148
3,20,Red Aleppo,5,49,Ck,3G23,7,800,861
3,20,Red Aleppo,5,50,Cf,11K11,7,932,1151
3,20,Red Aleppo,6,51,Ck,3G23,7,569,502
3,20,Red Aleppo,6,52,Ck,3G23,7,559,547
3,20,Red Aleppo,6,53,Cf,11K11,7,1500,1518
3,20,Red Aleppo,6,54,Ck,3G23,7,858,732
3,20,Red Aleppo,6,55,Ck,3G23,7,1308,1242
3,20,Red Aleppo,6,56,Ck,3G23,7,602,626
3,20,Red Aleppo,6,57,Ck,3G23,7,953,860
3,20,Red Aleppo,6,58,Cf,11K11,7,NA,NA
3,20,Red Aleppo,6,59,Cf,11K11,7,713,750
3,20,Red Aleppo,6,60,Cf,11K11,7,1086,1163
3,25,Red Aleppo,1,1,Cf,11K11,7,2084,2203
3,25,Red Aleppo,1,2,Cf,11K11,7,2591,2589
3,25,Red Aleppo,1,3,Cf,11K11,7,1228,1667
3,25,Red Aleppo,1,4,Ck,3G23,7,1958,2197
3,25,Red Aleppo,1,5,Cf,11K11,7,1420,1969
3,25,Red Aleppo,1,6,Ck,3G23,7,1518,2079
3,25,Red Aleppo,1,7,Cf,11K11,7,2301,2506
3,25,Red Aleppo,1,8,Ck,3G23,7,1741,2245
3,25,Red Aleppo,1,9,Cf,11K11,7,1825,2142
3,25,Red Aleppo,1,10,Ck,3G23,7,1318,1818
3,25,Red Aleppo,2,11,Cf,11K11,7,1332,1720
3,25,Red Aleppo,2,12,Ck,3G23,7,1585,2111
3,25,Red Aleppo,2,13,Cf,11K11,7,2261,1919
3,25,Red Aleppo,2,14,Ck,3G23,7,1944,1189
3,25,Red Aleppo,2,15,Cf,11K11,7,2458,2656
3,25,Red Aleppo,2,16,Ck,3G23,7,1553,1942
3,25,Red Aleppo,2,17,Cf,11K11,7,2241,2333
3,25,Red Aleppo,2,18,Ck,3G23,7,1927,2260
3,25,Red Aleppo,2,19,Ck,3G23,7,1926,2248
3,25,Red Aleppo,2,20,Cf,11K11,7,1664,1456
3,25,Red Aleppo,3,21,Cf,11K11,7,2421,2421
3,25,Red Aleppo,3,22,Cf,11K11,7,1370,1165
3,25,Red Aleppo,3,23,Ck,3G23,7,1727,2613
3,25,Red Aleppo,3,24,Cf,11K11,7,1560,1760
3,25,Red Aleppo,3,25,Ck,3G23,7,1066,1412
3,25,Red Aleppo,3,26,Ck,3G23,7,1785,2550
3,25,Red Aleppo,3,27,Cf,11K11,7,1783,2055
3,25,Red Aleppo,3,28,Ck,3G23,7,1694,2186
3,25,Red Aleppo,3,29,Cf,11K11,7,1894,2245
3,25,Red Aleppo,3,30,Cf,11K11,7,1706,1589
3,25,Red Aleppo,4,31,Ck,3G23,7,1369,1741
3,25,Red Aleppo,4,32,Ck,3G23,7,1091,1047
3,25,Red Aleppo,4,33,Cf,11K11,7,2064,1847
3,25,Red Aleppo,4,34,Cf,11K11,7,1718,1803
3,25,Red Aleppo,4,35,Cf,11K11,7,1904,1722
3,25,Red Aleppo,4,36,Ck,3G23,7,1474,1689
3,25,Red Aleppo,4,37,Cf,11K11,7,2145,1682
3,25,Red Aleppo,4,38,Ck,3G23,7,1757,1078
3,25,Red Aleppo,4,39,Cf,11K11,7,1989,2172
3,25,Red Aleppo,4,40,Ck,3G23,7,1690,1638
3,25,Red Aleppo,5,41,Ck,3G23,7,1490,1956
3,25,Red Aleppo,5,42,Cf,11K11,7,1590,1786
3,25,Red Aleppo,5,43,Cf,11K11,7,2452,2562
3,25,Red Aleppo,5,44,Ck,3G23,7,1580,2162
3,25,Red Aleppo,5,45,Cf,11K11,7,2010,2412
3,25,Red Aleppo,5,46,Cf,11K11,7,1336,1623
3,25,Red Aleppo,5,47,Ck,3G23,7,2582,1856
3,25,Red Aleppo,5,48,Ck,3G23,7,1785,1908
3,25,Red Aleppo,5,49,Ck,3G23,7,1809,1764
3,25,Red Aleppo,5,50,Cf,11K11,7,1727,1742
3,25,Red Aleppo,6,51,Cf,11K11,7,1141,1480
3,25,Red Aleppo,6,52,Ck,3G23,7,1435,1323
3,25,Red Aleppo,6,53,Ck,3G23,7,1781,1237
3,25,Red Aleppo,6,54,Cf,11K11,7,2064,2166
3,25,Red Aleppo,6,55,Ck,3G23,7,1424,1209
3,25,Red Aleppo,6,56,Ck,3G23,7,1475,1862
3,25,Red Aleppo,6,57,Ck,3G23,7,1677,2069
3,25,Red Aleppo,6,58,Cf,11K11,7,1745,1290
3,25,Red Aleppo,6,59,Ck,3G23,7,1714,2203
3,25,Red Aleppo,6,60,Ck,3G23,7,1430,2232
3,30,Red Aleppo,1,1,Ck,3G23,7,1137,1262
3,30,Red Aleppo,1,2,Cf,11K11,7,1527,1031
3,30,Red Aleppo,1,3,Cf,11K11,7,1097,968
3,30,Red Aleppo,1,4,Cf,11K11,7,826,1022
3,30,Red Aleppo,1,5,Cf,11K11,7,947,1280
3,30,Red Aleppo,1,6,Cf,11K11,7,1104,1050
3,30,Red Aleppo,1,7,Ck,3G23,7,1160,1328
3,30,Red Aleppo,1,8,Ck,3G23,7,1161,1465
3,30,Red Aleppo,1,9,Cf,11K11,7,1031,1580
3,30,Red Aleppo,1,10,Cf,11K11,7,702,994
3,30,Red Aleppo,2,11,Ck,3G23,7,733,967
3,30,Red Aleppo,2,12,Ck,3G23,7,827,774
3,30,Red Aleppo,2,13,Cf,11K11,7,926,982
3,30,Red Aleppo,2,14,Ck,3G23,7,1011,814
3,30,Red Aleppo,2,15,Ck,3G23,7,1300,974
3,30,Red Aleppo,2,16,Ck,3G23,7,805,728
3,30,Red Aleppo,2,17,Ck,3G23,7,847,755
3,30,Red Aleppo,2,18,Cf,11K11,7,1321,1055
3,30,Red Aleppo,2,19,Cf,11K11,7,817,1218
3,30,Red Aleppo,2,20,Ck,3G23,7,788,777
3,30,Red Aleppo,3,21,Cf,11K11,7,1408,1718
3,30,Red Aleppo,3,22,Ck,3G23,7,1204,1139
3,30,Red Aleppo,3,23,Cf,11K11,7,1598,1216
3,30,Red Aleppo,3,24,Cf,11K11,7,1418,1109
3,30,Red Aleppo,3,25,Ck,3G23,7,1299,1096
3,30,Red Aleppo,3,26,Ck,3G23,7,1409,1032
3,30,Red Aleppo,3,27,Ck,3G23,7,1323,1193
3,30,Red Aleppo,3,28,Cf,11K11,7,1418,1321
3,30,Red Aleppo,3,29,Cf,11K11,7,1504,1263
3,30,Red Aleppo,3,30,Cf,11K11,7,1987,1876
3,30,Red Aleppo,4,31,Cf,11K11,7,863,949
3,30,Red Aleppo,4,32,Ck,3G23,7,774,902
3,30,Red Aleppo,4,33,Cf,11K11,7,1175,989
3,30,Red Aleppo,4,34,Ck,3G23,7,928,820
3,30,Red Aleppo,4,35,Cf,11K11,7,774,682
3,30,Red Aleppo,4,36,Cf,11K11,7,934,846
3,30,Red Aleppo,4,37,Ck,3G23,7,963,693
3,30,Red Aleppo,4,38,Cf,11K11,7,887,759
3,30,Red Aleppo,4,39,Cf,11K11,7,1043,947
3,30,Red Aleppo,4,40,Ck,3G23,7,1081,926
3,30,Red Aleppo,5,41,Ck,3G23,7,951,1059
3,30,Red Aleppo,5,42,Cf,11K11,7,911,862
3,30,Red Aleppo,5,43,Ck,3G23,7,881,1071
3,30,Red Aleppo,5,44,Cf,11K11,7,1157,1005
3,30,Red Aleppo,5,45,Ck,3G23,7,913,1265
3,30,Red Aleppo,5,46,Ck,3G23,7,744,891
3,30,Red Aleppo,5,47,Cf,11K11,7,835,892
3,30,Red Aleppo,5,48,Ck,3G23,7,883,739
3,30,Red Aleppo,5,49,Cf,11K11,7,1116,911
3,30,Red Aleppo,5,50,Cf,11K11,7,989,990
3,30,Red Aleppo,6,51,Cf,11K11,7,1125,926
3,30,Red Aleppo,6,52,Ck,3G23,7,757,1029
3,30,Red Aleppo,6,53,Ck,3G23,7,1026,694
3,30,Red Aleppo,6,54,Cf,11K11,7,NA,NA
3,30,Red Aleppo,6,55,Ck,3G23,7,1055,1202
3,30,Red Aleppo,6,56,Ck,3G23,7,1035,889
3,30,Red Aleppo,6,57,Cf,11K11,7,788,840
3,30,Red Aleppo,6,58,Ck,3G23,7,1110,807
